epoch,correlation
0,0.6489306216152236
5,0.6901653452812339
10,0.68069303399989
15,0.6707132444773928
20,0.6694108526619416
25,0.6625662991624907
30,0.647219226593137
35,0.6492504310962391
40,0.6414001644721125
45,0.627787350062342
